;case:concept:name;time:timestamp;concept:name;customers;age;bankaccount;price;weight;EID
3509;661062;2020-03-02 16:15:07;package delivered;Kefang Ding;38.0;76896.0;5097.91;9.768;18369.0
3510;661063;2020-02-27 15:06:03;create package;Tobias Brockhoff;30.0;69038.0;8697.96;7.3679999999999986;18177.0
3511;661063;2020-02-28 09:57:04;send package;Tobias Brockhoff;30.0;69038.0;8697.96;7.3679999999999986;18224.0
3512;661063;2020-03-02 12:21:01;package delivered;Tobias Brockhoff;30.0;69038.0;8697.96;7.3679999999999986;18331.0
3513;661064;2020-02-27 16:52:05;create package;Wil van der Aalst;34.0;48846.0;308.98;1.655;18197.0
3514;661064;2020-02-28 11:04:10;send package;Wil van der Aalst;34.0;48846.0;308.98;1.655;18233.0
3515;661064;2020-02-28 11:38:30;package delivered;Wil van der Aalst;34.0;48846.0;308.98;1.655;18239.0
3516;661065;2020-02-27 17:38:43;create package;Junxiong Gao;52.0;96270.0;219.97;1.44;18202.0
3517;661065;2020-02-28 19:44:50;send package;Junxiong Gao;52.0;96270.0;219.97;1.44;18292.0
3518;661065;2020-03-02 10:54:20;package delivered;Junxiong Gao;52.0;96270.0;219.97;1.44;18314.0
3519;661066;2020-02-27 21:44:56;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;3648.0;1.822;18209.0
3520;661066;2020-02-28 11:27:21;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;3648.0;1.822;18237.0
3521;661066;2020-03-02 15:35:30;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;3648.0;1.822;18362.0
3522;661067;2020-02-28 09:15:18;create package;Mahsa Bafrani;58.0;35775.0;3367.97;3.638;18218.0
3523;661067;2020-02-28 15:25:48;send package;Mahsa Bafrani;58.0;35775.0;3367.97;3.638;18264.0
3524;661067;2020-03-02 12:05:16;package delivered;Mahsa Bafrani;58.0;35775.0;3367.97;3.638;18328.0
3525;661068;2020-02-28 11:21:28;create package;Luis Santos;48.0;37644.0;258.98;0.975;18236.0
3526;661068;2020-02-28 13:24:03;send package;Luis Santos;48.0;37644.0;258.98;0.975;18254.0
3527;661068;2020-02-28 17:51:48;package delivered;Luis Santos;48.0;37644.0;258.98;0.975;18284.0
3528;661069;2020-02-28 12:18:36;create package;Lisa Mannel;51.0;44449.0;3550.94;6.239;18246.0
3529;661069;2020-03-02 09:58:24;send package;Lisa Mannel;51.0;44449.0;3550.94;6.239;18306.0
3530;661069;2020-03-02 09:59:36;package delivered;Lisa Mannel;51.0;44449.0;3550.94;6.239;18307.0
3531;661070;2020-02-28 17:26:52;create package;Claudia Graf;54.0;29653.0;4447.97;5.0;18278.0
3532;661070;2020-03-02 13:58:26;send package;Claudia Graf;54.0;29653.0;4447.97;5.0;18343.0
3533;661070;2020-03-03 10:21:56;package delivered;Claudia Graf;54.0;29653.0;4447.97;5.0;18407.0
3534;661071;2020-02-29 00:00:00;create package;Majid Rafiei;46.0;74370.0;9496.98;5.875;18296.0
3535;661071;2020-03-03 09:25:07;send package;Majid Rafiei;46.0;74370.0;9496.98;5.875;18400.0
3536;661071;2020-03-03 17:19:53;package delivered;Majid Rafiei;46.0;74370.0;9496.98;5.875;18494.0
3537;661072;2020-03-02 13:01:32;create package;Christina Rensinghof;41.0;17020.0;2550.98;3.5010000000000003;18338.0
3538;661072;2020-03-03 11:59:59;send package;Christina Rensinghof;41.0;17020.0;2550.98;3.5010000000000003;18434.0
3539;661072;2020-03-03 15:08:03;package delivered;Christina Rensinghof;41.0;17020.0;2550.98;3.5010000000000003;18465.0
3540;661073;2020-03-02 15:22:48;create package;Mahnaz Qafari;40.0;83924.0;7119.98;5.73;18358.0
3541;661073;2020-03-03 11:09:39;send package;Mahnaz Qafari;40.0;83924.0;7119.98;5.73;18418.0
3542;661073;2020-03-03 12:10:39;package delivered;Mahnaz Qafari;40.0;83924.0;7119.98;5.73;18438.0
3543;661074;2020-03-02 16:14:28;create package;Mohammadreza Fani Sani;51.0;61801.0;1148.97;3.712;18368.0
3544;661074;2020-03-02 17:35:55;send package;Mohammadreza Fani Sani;51.0;61801.0;1148.97;3.712;18379.0
3545;661074;2020-03-03 16:56:30;package delivered;Mohammadreza Fani Sani;51.0;61801.0;1148.97;3.712;18487.0
3546;661075;2020-03-02 17:02:11;create package;Christine Dobbert;43.0;59702.0;539.95;4.32;18377.0
3547;661075;2020-03-03 10:57:08;send package;Christine Dobbert;43.0;59702.0;539.95;4.32;18414.0
3548;661075;2020-03-03 12:16:27;package delivered;Christine Dobbert;43.0;59702.0;539.95;4.32;18439.0
3549;661076;2020-03-02 20:22:52;create package;Seran Uysal;40.0;69940.0;3505.0;2.02;18388.0
3550;661076;2020-03-03 11:29:10;send package;Seran Uysal;40.0;69940.0;3505.0;2.02;18421.0
3551;661076;2020-03-03 11:54:35;package delivered;Seran Uysal;40.0;69940.0;3505.0;2.02;18431.0
3552;661077;2020-03-03 08:57:41;create package;Gyunam Park;55.0;27275.0;7551.98;4.107;18394.0
3553;661077;2020-03-03 16:30:24;send package;Gyunam Park;55.0;27275.0;7551.98;4.107;18482.0
3554;661077;2020-03-04 12:05:42;package delivered;Gyunam Park;55.0;27275.0;7551.98;4.107;18540.0
3555;661078;2020-03-03 11:09:07;create package;Kefang Ding;38.0;76896.0;1528.97;2.228;18417.0
3556;661078;2020-03-03 12:33:05;send package;Kefang Ding;38.0;76896.0;1528.97;2.228;18443.0
3557;661078;2020-03-03 15:48:18;package delivered;Kefang Ding;38.0;76896.0;1528.97;2.228;18475.0
3558;661079;2020-03-03 11:48:30;create package;Marco Pegoraro;50.0;91248.0;449.0;0.28;18427.0
3559;661079;2020-03-04 10:06:01;send package;Marco Pegoraro;50.0;91248.0;449.0;0.28;18516.0
3560;661079;2020-03-04 16:32:10;package delivered;Marco Pegoraro;50.0;91248.0;449.0;0.28;18593.0
3561;661080;2020-03-03 11:48:47;create package;Lisa Mannel;51.0;44449.0;3376.94;4.338;18429.0
3562;661080;2020-03-03 16:28:07;send package;Lisa Mannel;51.0;44449.0;3376.94;4.338;18480.0
3563;661080;2020-03-04 15:27:18;package delivered;Lisa Mannel;51.0;44449.0;3376.94;4.338;18582.0
3564;661081;2020-03-03 14:39:37;create package;Luis Santos;48.0;37644.0;11456.96;11.665;18459.0
3565;661081;2020-03-04 14:09:15;send package;Luis Santos;48.0;37644.0;11456.96;11.665;18567.0
3566;661081;2020-03-05 08:22:21;package delivered;Luis Santos;48.0;37644.0;11456.96;11.665;18614.0
3567;661082;2020-03-03 17:09:34;create package;Wil van der Aalst;34.0;48846.0;3060.96;4.194;18491.0
3568;661082;2020-03-04 14:57:27;send package;Wil van der Aalst;34.0;48846.0;3060.96;4.194;18573.0
3569;661082;2020-03-04 17:00:48;package delivered;Wil van der Aalst;34.0;48846.0;3060.96;4.194;18595.0
3570;661083;2020-03-04 10:46:06;create package;Tobias Brockhoff;30.0;69038.0;2572.99;3.848;18523.0
3571;661083;2020-03-04 12:22:10;send package;Tobias Brockhoff;30.0;69038.0;2572.99;3.848;18545.0
3572;661083;2020-03-04 17:48:00;failed delivery;Tobias Brockhoff;30.0;69038.0;2572.99;3.848;18603.0
3573;661083;2020-03-05 17:41:17;package delivered;Tobias Brockhoff;30.0;69038.0;2572.99;3.848;18693.0
3574;661084;2020-03-04 12:12:22;create package;Majid Rafiei;46.0;74370.0;3428.0;2.031;18543.0
3575;661084;2020-03-04 12:33:39;send package;Majid Rafiei;46.0;74370.0;3428.0;2.031;18548.0
3576;661084;2020-03-04 16:01:08;package delivered;Majid Rafiei;46.0;74370.0;3428.0;2.031;18590.0
3577;661085;2020-03-04 12:44:53;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;4933.98;5.029;18552.0
3578;661085;2020-03-04 14:22:15;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;4933.98;5.029;18568.0
3579;661085;2020-03-04 14:43:56;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;4933.98;5.029;18570.0
3580;661086;2020-03-04 13:52:38;create package;Christina Rensinghof;41.0;17020.0;1797.99;1.948;18564.0
3581;661086;2020-03-04 15:14:56;send package;Christina Rensinghof;41.0;17020.0;1797.99;1.948;18577.0
3582;661086;2020-03-04 15:42:08;package delivered;Christina Rensinghof;41.0;17020.0;1797.99;1.948;18586.0
3583;661087;2020-03-04 15:09:46;create package;Claudia Graf;54.0;29653.0;419.97;2.74;18576.0
3584;661087;2020-03-05 14:17:14;send package;Claudia Graf;54.0;29653.0;419.97;2.74;18660.0
3585;661087;2020-03-05 16:09:31;package delivered;Claudia Graf;54.0;29653.0;419.97;2.74;18678.0
3586;661088;2020-03-04 15:35:26;create package;Junxiong Gao;52.0;96270.0;4443.94;7.2189999999999985;18585.0
3587;661088;2020-03-05 14:04:26;send package;Junxiong Gao;52.0;96270.0;4443.94;7.2189999999999985;18659.0
3588;661088;2020-03-06 08:51:06;package delivered;Junxiong Gao;52.0;96270.0;4443.94;7.2189999999999985;18702.0
3589;661089;2020-03-05 00:00:00;create package;Mahnaz Qafari;40.0;83924.0;4114.98;4.238;18612.0
3590;661089;2020-03-05 10:13:40;send package;Mahnaz Qafari;40.0;83924.0;4114.98;4.238;18630.0
3591;661089;2020-03-05 19:02:21;package delivered;Mahnaz Qafari;40.0;83924.0;4114.98;4.238;18697.0
3592;661090;2020-03-05 09:56:47;create package;Christine Dobbert;43.0;59702.0;6391.96;7.576;18627.0
3593;661090;2020-03-05 14:55:05;send package;Christine Dobbert;43.0;59702.0;6391.96;7.576;18665.0
3594;661090;2020-03-05 17:29:11;package delivered;Christine Dobbert;43.0;59702.0;6391.96;7.576;18690.0
3595;661091;2020-03-05 13:05:55;create package;Mahsa Bafrani;58.0;35775.0;3728.99;2.833;18655.0
3596;661091;2020-03-06 09:53:41;send package;Mahsa Bafrani;58.0;35775.0;3728.99;2.833;18712.0
3597;661091;2020-03-09 11:17:47;package delivered;Mahsa Bafrani;58.0;35775.0;3728.99;2.833;18808.0
3598;661092;2020-03-05 14:40:05;create package;Kefang Ding;38.0;76896.0;598.98;0.79;18663.0
3599;661092;2020-03-06 12:34:15;send package;Kefang Ding;38.0;76896.0;598.98;0.79;18730.0
3600;661092;2020-03-06 13:36:30;failed delivery;Kefang Ding;38.0;76896.0;598.98;0.79;18734.0
3601;661092;2020-03-06 16:04:00;package delivered;Kefang Ding;38.0;76896.0;598.98;0.79;18754.0
3602;661093;2020-03-05 15:05:51;create package;Lisa Mannel;51.0;44449.0;19503.92;16.455;18669.0
3603;661093;2020-03-05 15:47:42;send package;Lisa Mannel;51.0;44449.0;19503.92;16.455;18674.0
3604;661093;2020-03-05 17:01:12;package delivered;Lisa Mannel;51.0;44449.0;19503.92;16.455;18685.0
3605;661094;2020-03-06 10:45:39;create package;Seran Uysal;40.0;69940.0;2583.97;3.235;18720.0
3606;661094;2020-03-06 18:56:51;send package;Seran Uysal;40.0;69940.0;2583.97;3.235;18773.0
3607;661094;2020-03-09 14:19:08;package delivered;Seran Uysal;40.0;69940.0;2583.97;3.235;18832.0
3608;661095;2020-03-06 13:38:05;create package;Mohammadreza Fani Sani;51.0;61801.0;495.0;0.483;18736.0
3609;661095;2020-03-06 18:02:12;send package;Mohammadreza Fani Sani;51.0;61801.0;495.0;0.483;18772.0
3610;661095;2020-03-10 09:39:02;package delivered;Mohammadreza Fani Sani;51.0;61801.0;495.0;0.483;18889.0
3611;661096;2020-03-06 13:48:43;create package;Wil van der Aalst;34.0;48846.0;1724.0;0.8859999999999999;18738.0
3612;661096;2020-03-06 17:18:53;send package;Wil van der Aalst;34.0;48846.0;1724.0;0.8859999999999999;18768.0
3613;661096;2020-03-09 09:28:02;package delivered;Wil van der Aalst;34.0;48846.0;1724.0;0.8859999999999999;18793.0
3614;661097;2020-03-06 15:00:15;create package;Luis Santos;48.0;37644.0;2955.91;6.492000000000001;18745.0
3615;661097;2020-03-06 16:34:20;send package;Luis Santos;48.0;37644.0;2955.91;6.492000000000001;18760.0
3616;661097;2020-03-06 16:43:00;package delivered;Luis Santos;48.0;37644.0;2955.91;6.492000000000001;18761.0
3617;661098;2020-03-09 09:42:56;create package;Tobias Brockhoff;30.0;69038.0;794.98;2.415;18796.0
3618;661098;2020-03-09 14:45:31;send package;Tobias Brockhoff;30.0;69038.0;794.98;2.415;18833.0
3619;661098;2020-03-09 17:47:24;package delivered;Tobias Brockhoff;30.0;69038.0;794.98;2.415;18862.0
3620;661099;2020-03-09 10:51:17;create package;Majid Rafiei;46.0;74370.0;3104.96;4.6560000000000015;18804.0
3621;661099;2020-03-10 10:18:39;send package;Majid Rafiei;46.0;74370.0;3104.96;4.6560000000000015;18897.0
3622;661099;2020-03-10 18:36:33;failed delivery;Majid Rafiei;46.0;74370.0;3104.96;4.6560000000000015;18964.0
3623;661099;2020-03-11 17:24:19;failed delivery;Majid Rafiei;46.0;74370.0;3104.96;4.6560000000000015;19051.0
3624;661099;2020-03-12 09:45:57;package delivered;Majid Rafiei;46.0;74370.0;3104.96;4.6560000000000015;19074.0
3625;661100;2020-03-09 13:11:12;create package;Junxiong Gao;52.0;96270.0;5193.97;5.102;18823.0
3626;661100;2020-03-09 14:12:38;send package;Junxiong Gao;52.0;96270.0;5193.97;5.102;18831.0
3627;661100;2020-03-09 18:23:44;package delivered;Junxiong Gao;52.0;96270.0;5193.97;5.102;18865.0
3628;661101;2020-03-09 15:25:08;create package;Gyunam Park;55.0;27275.0;488.96;2.735;18840.0
3629;661101;2020-03-10 11:12:57;send package;Gyunam Park;55.0;27275.0;488.96;2.735;18907.0
3630;661101;2020-03-11 10:42:00;package delivered;Gyunam Park;55.0;27275.0;488.96;2.735;18987.0
3631;661102;2020-03-09 16:45:55;create package;Claudia Graf;54.0;29653.0;605.0;0.935;18850.0
3632;661102;2020-03-10 11:02:29;send package;Claudia Graf;54.0;29653.0;605.0;0.935;18905.0
3633;661102;2020-03-10 17:37:13;failed delivery;Claudia Graf;54.0;29653.0;605.0;0.935;18956.0
3634;661102;2020-03-11 13:13:54;failed delivery;Claudia Graf;54.0;29653.0;605.0;0.935;19015.0
3635;661102;2020-03-11 14:25:18;failed delivery;Claudia Graf;54.0;29653.0;605.0;0.935;19021.0
3636;661102;2020-03-12 13:37:10;failed delivery;Claudia Graf;54.0;29653.0;605.0;0.935;19106.0
3637;661102;2020-03-13 12:03:14;package delivered;Claudia Graf;54.0;29653.0;605.0;0.935;19192.0
3638;661103;2020-03-09 17:00:45;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;3652.98;5.803;18853.0
3639;661103;2020-03-10 14:15:22;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;3652.98;5.803;18924.0
3640;661103;2020-03-10 15:18:54;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;3652.98;5.803;18933.0
3641;661104;2020-03-09 21:33:26;create package;Christine Dobbert;43.0;59702.0;3619.0;2.8310000000000004;18871.0
3642;661104;2020-03-10 12:18:37;send package;Christine Dobbert;43.0;59702.0;3619.0;2.8310000000000004;18913.0
3643;661104;2020-03-10 16:04:14;package delivered;Christine Dobbert;43.0;59702.0;3619.0;2.8310000000000004;18947.0
3644;661105;2020-03-10 00:00:00;create package;Mahnaz Qafari;40.0;83924.0;1777.99;1.178;18875.0
3645;661105;2020-03-10 12:40:23;send package;Mahnaz Qafari;40.0;83924.0;1777.99;1.178;18916.0
3646;661105;2020-03-10 15:53:29;package delivered;Mahnaz Qafari;40.0;83924.0;1777.99;1.178;18942.0
3647;661106;2020-03-10 10:30:13;create package;Marco Pegoraro;50.0;91248.0;3835.94;4.698;18899.0
3648;661106;2020-03-10 16:11:43;send package;Marco Pegoraro;50.0;91248.0;3835.94;4.698;18948.0
3649;661106;2020-03-11 11:19:19;package delivered;Marco Pegoraro;50.0;91248.0;3835.94;4.698;18994.0
3650;661107;2020-03-10 15:03:18;create package;Lisa Mannel;51.0;44449.0;6279.96;5.33;18929.0
3651;661107;2020-03-10 15:57:48;send package;Lisa Mannel;51.0;44449.0;6279.96;5.33;18945.0
3652;661107;2020-03-11 09:24:40;package delivered;Lisa Mannel;51.0;44449.0;6279.96;5.33;18976.0
3653;661108;2020-03-11 09:14:13;create package;Christina Rensinghof;41.0;17020.0;5215.96;5.483;18975.0
3654;661108;2020-03-12 11:37:27;send package;Christina Rensinghof;41.0;17020.0;5215.96;5.483;19090.0
3655;661108;2020-03-13 14:11:20;failed delivery;Christina Rensinghof;41.0;17020.0;5215.96;5.483;19209.0
3656;661108;2020-03-16 08:59:24;package delivered;Christina Rensinghof;41.0;17020.0;5215.96;5.483;19264.0
3657;661109;2020-03-11 11:10:02;create package;Seran Uysal;40.0;69940.0;5153.97;5.1960000000000015;18992.0
3658;661109;2020-03-12 11:40:36;send package;Seran Uysal;40.0;69940.0;5153.97;5.1960000000000015;19092.0
3659;661109;2020-03-13 11:11:45;package delivered;Seran Uysal;40.0;69940.0;5153.97;5.1960000000000015;19182.0
3660;661110;2020-03-11 12:03:29;create package;Kefang Ding;38.0;76896.0;1376.98;2.575;19008.0
3661;661110;2020-03-11 15:48:03;send package;Kefang Ding;38.0;76896.0;1376.98;2.575;19037.0
3662;661110;2020-03-11 17:13:05;package delivered;Kefang Ding;38.0;76896.0;1376.98;2.575;19049.0
3663;661111;2020-03-11 14:34:07;create package;Mohammadreza Fani Sani;51.0;61801.0;3348.0;1.702;19023.0
3664;661111;2020-03-12 17:23:51;send package;Mohammadreza Fani Sani;51.0;61801.0;3348.0;1.702;19137.0
3665;661111;2020-03-13 10:44:11;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;3348.0;1.702;19176.0
3666;661111;2020-03-13 14:00:20;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3348.0;1.702;19208.0
3667;661112;2020-03-11 14:57:44;create package;Majid Rafiei;46.0;74370.0;2032.99;2.797;19029.0
3668;661112;2020-03-11 18:07:30;send package;Majid Rafiei;46.0;74370.0;2032.99;2.797;19057.0
3669;661112;2020-03-12 08:29:53;package delivered;Majid Rafiei;46.0;74370.0;2032.99;2.797;19068.0
3670;661113;2020-03-11 16:29:27;create package;Tobias Brockhoff;30.0;69038.0;3425.0;2.09;19042.0
3671;661113;2020-03-11 22:10:11;send package;Tobias Brockhoff;30.0;69038.0;3425.0;2.09;19064.0
3672;661113;2020-03-12 08:22:29;package delivered;Tobias Brockhoff;30.0;69038.0;3425.0;2.09;19067.0
3673;661114;2020-03-11 16:54:33;create package;Gyunam Park;55.0;27275.0;11723.9;13.539;19047.0
3674;661114;2020-03-12 17:20:51;send package;Gyunam Park;55.0;27275.0;11723.9;13.539;19133.0
3675;661114;2020-03-13 10:33:39;package delivered;Gyunam Park;55.0;27275.0;11723.9;13.539;19173.0
3676;661115;2020-03-12 12:10:38;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;705.97;1.7;19097.0
3677;661115;2020-03-12 14:23:41;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;705.97;1.7;19111.0
3678;661115;2020-03-12 17:05:53;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;705.97;1.7;19128.0
3679;661116;2020-03-12 13:57:50;create package;Mahnaz Qafari;40.0;83924.0;2795.96;5.792000000000002;19108.0
3680;661116;2020-03-13 11:56:58;send package;Mahnaz Qafari;40.0;83924.0;2795.96;5.792000000000002;19191.0
3681;661116;2020-03-16 09:17:00;package delivered;Mahnaz Qafari;40.0;83924.0;2795.96;5.792000000000002;19267.0
3682;661117;2020-03-12 17:01:32;create package;Junxiong Gao;52.0;96270.0;1897.99;1.435;19127.0
3683;661117;2020-03-12 17:23:08;send package;Junxiong Gao;52.0;96270.0;1897.99;1.435;19136.0
3684;661117;2020-03-13 16:20:54;package delivered;Junxiong Gao;52.0;96270.0;1897.99;1.435;19235.0
3685;661118;2020-03-12 17:22:57;create package;Luis Santos;48.0;37644.0;1964.97;4.892;19135.0
3686;661118;2020-03-12 18:40:59;send package;Luis Santos;48.0;37644.0;1964.97;4.892;19140.0
3687;661118;2020-03-13 09:50:48;package delivered;Luis Santos;48.0;37644.0;1964.97;4.892;19164.0
3688;661119;2020-03-13 08:50:49;create package;Wil van der Aalst;34.0;48846.0;1058.0;0.42;19151.0
3689;661119;2020-03-13 10:36:45;send package;Wil van der Aalst;34.0;48846.0;1058.0;0.42;19175.0
3690;661119;2020-03-16 11:39:04;failed delivery;Wil van der Aalst;34.0;48846.0;1058.0;0.42;19286.0
3691;661119;2020-03-17 15:08:15;package delivered;Wil van der Aalst;34.0;48846.0;1058.0;0.42;19423.0
3692;661120;2020-03-13 09:12:31;create package;Marco Pegoraro;50.0;91248.0;1067.99;1.37;19156.0
3693;661120;2020-03-13 09:18:59;send package;Marco Pegoraro;50.0;91248.0;1067.99;1.37;19157.0
3694;661120;2020-03-13 16:35:27;package delivered;Marco Pegoraro;50.0;91248.0;1067.99;1.37;19237.0
3695;661121;2020-03-13 09:43:20;create package;Christine Dobbert;43.0;59702.0;168.99;0.695;19163.0
3696;661121;2020-03-13 15:27:42;send package;Christine Dobbert;43.0;59702.0;168.99;0.695;19224.0
3697;661121;2020-03-16 10:37:11;package delivered;Christine Dobbert;43.0;59702.0;168.99;0.695;19279.0
3698;661122;2020-03-13 10:13:54;create package;Lisa Mannel;51.0;44449.0;5292.97;5.591;19168.0
3699;661122;2020-03-13 17:03:15;send package;Lisa Mannel;51.0;44449.0;5292.97;5.591;19243.0
3700;661122;2020-03-16 16:01:39;package delivered;Lisa Mannel;51.0;44449.0;5292.97;5.591;19328.0
3701;661123;2020-03-13 11:24:45;create package;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19187.0
3702;661123;2020-03-13 16:55:41;send package;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19242.0
3703;661123;2020-03-13 18:08:27;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19250.0
3704;661123;2020-03-16 11:54:24;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19289.0
3705;661123;2020-03-16 14:18:01;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19309.0
3706;661123;2020-03-16 16:58:42;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3764.99;2.862;19339.0
3707;661124;2020-03-13 12:19:40;create package;Mahsa Bafrani;58.0;35775.0;1118.94;4.79;19198.0
3708;661124;2020-03-16 15:00:42;send package;Mahsa Bafrani;58.0;35775.0;1118.94;4.79;19311.0
3709;661124;2020-03-17 10:36:21;package delivered;Mahsa Bafrani;58.0;35775.0;1118.94;4.79;19382.0
3710;661125;2020-03-13 15:04:23;create package;Seran Uysal;40.0;69940.0;1787.98;2.923;19217.0
3711;661125;2020-03-13 15:44:56;send package;Seran Uysal;40.0;69940.0;1787.98;2.923;19231.0
3712;661125;2020-03-16 13:06:06;package delivered;Seran Uysal;40.0;69940.0;1787.98;2.923;19300.0
3713;661126;2020-03-13 15:28:42;create package;Majid Rafiei;46.0;74370.0;3328.0;2.037;19226.0
